Subject,LOCATION,Country,FREQUENCY,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1993-Q2,PC,Percentage,0,Units,,,7.223333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1993-Q3,PC,Percentage,0,Units,,,6.623333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1993-Q4,PC,Percentage,0,Units,,,6.19,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1994-Q1,PC,Percentage,0,Units,,,5.41,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1994-Q2,PC,Percentage,0,Units,,,5.146667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1994-Q3,PC,Percentage,0,Units,,,4.836667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1994-Q4,PC,Percentage,0,Units,,,5.076667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1995-Q1,PC,Percentage,0,Units,,,5.043334,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1995-Q2,PC,Percentage,0,Units,,,4.68,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1995-Q3,PC,Percentage,0,Units,,,4.373333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1995-Q4,PC,Percentage,0,Units,,,4.176667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1996-Q1,PC,Percentage,0,Units,,,3.476667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1996-Q2,PC,Percentage,0,Units,,,3.266667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1996-Q3,PC,Percentage,0,Units,,,3.42,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1996-Q4,PC,Percentage,0,Units,,,3.33,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1997-Q1,PC,Percentage,0,Units,,,3.323333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1997-Q2,PC,Percentage,0,Units,,,3.416667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1997-Q3,PC,Percentage,0,Units,,,3.443333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1997-Q4,PC,Percentage,0,Units,,,3.806667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1998-Q1,PC,Percentage,0,Units,,,3.64,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1998-Q2,PC,Percentage,0,Units,,,3.656667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1998-Q3,PC,Percentage,0,Units,,,3.583333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1998-Q4,PC,Percentage,0,Units,,,3.523333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1999-Q1,PC,Percentage,0,Units,,,3.090733,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1999-Q2,PC,Percentage,0,Units,,,2.634067,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1999-Q3,PC,Percentage,0,Units,,,2.6994,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,1999-Q4,PC,Percentage,0,Units,,,3.4298,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2000-Q1,PC,Percentage,0,Units,,,3.5423,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2000-Q2,PC,Percentage,0,Units,,,4.263,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2000-Q3,PC,Percentage,0,Units,,,4.7376,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2000-Q4,PC,Percentage,0,Units,,,5.024167,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2001-Q1,PC,Percentage,0,Units,,,4.745033,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2001-Q2,PC,Percentage,0,Units,,,4.590766,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2001-Q3,PC,Percentage,0,Units,,,4.267833,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2001-Q4,PC,Percentage,0,Units,,,3.4435,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2002-Q1,PC,Percentage,0,Units,,,3.362233,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2002-Q2,PC,Percentage,0,Units,,,3.446,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2002-Q3,PC,Percentage,0,Units,,,3.357333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2002-Q4,PC,Percentage,0,Units,,,3.1088,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2003-Q1,PC,Percentage,0,Units,,,2.6831,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2003-Q2,PC,Percentage,0,Units,,,2.3619,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2003-Q3,PC,Percentage,0,Units,,,2.139233,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2003-Q4,PC,Percentage,0,Units,,,2.149633,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2004-Q1,PC,Percentage,0,Units,,,2.062933,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2004-Q2,PC,Percentage,0,Units,,,2.082467,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2004-Q3,PC,Percentage,0,Units,,,2.1163,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2004-Q4,PC,Percentage,0,Units,,,2.1636,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2005-Q1,PC,Percentage,0,Units,,,2.1403,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2005-Q2,PC,Percentage,0,Units,,,2.1246,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2005-Q3,PC,Percentage,0,Units,,,2.130333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2005-Q4,PC,Percentage,0,Units,,,2.343467,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2006-Q1,PC,Percentage,0,Units,,,2.611567,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2006-Q2,PC,Percentage,0,Units,,,2.8895,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2006-Q3,PC,Percentage,0,Units,,,3.221367,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2006-Q4,PC,Percentage,0,Units,,,3.594467,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2007-Q1,PC,Percentage,0,Units,,,3.820333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2007-Q2,PC,Percentage,0,Units,,,4.064833,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2007-Q3,PC,Percentage,0,Units,,,4.5005,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2007-Q4,PC,Percentage,0,Units,,,4.724767,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2008-Q1,PC,Percentage,0,Units,,,4.48,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2008-Q2,PC,Percentage,0,Units,,,4.860466,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2008-Q3,PC,Percentage,0,Units,,,4.9818,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2008-Q4,PC,Percentage,0,Units,,,4.214667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2009-Q1,PC,Percentage,0,Units,,,2.0117,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2009-Q2,PC,Percentage,0,Units,,,1.310633,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2009-Q3,PC,Percentage,0,Units,,,0.8692,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2009-Q4,PC,Percentage,0,Units,,,0.7219,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2010-Q1,PC,Percentage,0,Units,,,0.6621333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2010-Q2,PC,Percentage,0,Units,,,0.6862667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2010-Q3,PC,Percentage,0,Units,,,0.8749334,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2010-Q4,PC,Percentage,0,Units,,,1.020467,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2011-Q1,PC,Percentage,0,Units,,,1.093133,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2011-Q2,PC,Percentage,0,Units,,,1.411633,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2011-Q3,PC,Percentage,0,Units,,,1.562067,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2011-Q4,PC,Percentage,0,Units,,,1.495567,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2012-Q1,PC,Percentage,0,Units,,,1.043,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2012-Q2,PC,Percentage,0,Units,,,0.6960334,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2012-Q3,PC,Percentage,0,Units,,,0.3585667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2012-Q4,PC,Percentage,0,Units,,,0.1951333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2013-Q1,PC,Percentage,0,Units,,,0.2114667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2013-Q2,PC,Percentage,0,Units,,,0.2068,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2013-Q3,PC,Percentage,0,Units,,,0.2235,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2013-Q4,PC,Percentage,0,Units,,,0.2409,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2014-Q1,PC,Percentage,0,Units,,,0.2951333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2014-Q2,PC,Percentage,0,Units,,,0.2985667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2014-Q3,PC,Percentage,0,Units,,,0.1645667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2014-Q4,PC,Percentage,0,Units,,,0.08146667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2015-Q1,PC,Percentage,0,Units,,,0.04603333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2015-Q2,PC,Percentage,0,Units,,,-0.006533334,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2015-Q3,PC,Percentage,0,Units,,,-0.0278,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2015-Q4,PC,Percentage,0,Units,,,-0.08916666,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2016-Q1,PC,Percentage,0,Units,,,-0.1860667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2016-Q2,PC,Percentage,0,Units,,,-0.2581,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2016-Q3,PC,Percentage,0,Units,,,-0.2981,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2016-Q4,PC,Percentage,0,Units,,,-0.3125,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2017-Q1,PC,Percentage,0,Units,,,-0.3278,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2017-Q2,PC,Percentage,0,Units,,,-0.3299667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2017-Q3,PC,Percentage,0,Units,,,-0.3296333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2017-Q4,PC,Percentage,0,Units,,,-0.3288,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2018-Q1,PC,Percentage,0,Units,,,-0.3283,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2018-Q2,PC,Percentage,0,Units,,,-0.3252333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2018-Q3,PC,Percentage,0,Units,,,-0.3195,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2018-Q4,PC,Percentage,0,Units,,,-0.3153333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2019-Q1,PC,Percentage,0,Units,,,-0.3085333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2019-Q2,PC,Percentage,0,Units,,,-0.3171,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2019-Q3,PC,Percentage,0,Units,,,-0.3967333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2019-Q4,PC,Percentage,0,Units,,,-0.4029667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2020-Q1,PC,Percentage,0,Units,,,-0.4055,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2020-Q2,PC,Percentage,0,Units,,,-0.3006667,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2020-Q3,PC,Percentage,0,Units,,,-0.4717333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2020-Q4,PC,Percentage,0,Units,,,-0.5227,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2021-Q1,PC,Percentage,0,Units,,,-0.5424666,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2021-Q2,PC,Percentage,0,Units,,,-0.5404,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2021-Q3,PC,Percentage,0,Units,,,-0.5458,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2021-Q4,PC,Percentage,0,Units,,,-0.5664,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2022-Q1,PC,Percentage,0,Units,,,-0.529,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2022-Q2,PC,Percentage,0,Units,,,-0.3576,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2022-Q3,PC,Percentage,0,Units,,,0.4807333,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2022-Q4,PC,Percentage,0,Units,,,1.772133,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2023-Q1,PC,Percentage,0,Units,,,2.631933,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2023-Q2,PC,Percentage,0,Units,,,3.356433,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2023-Q3,PC,Percentage,0,Units,,,3.777367,,
"Short-term interest rates, Per cent per annum",AUT,Austria,Q,2023-Q4,PC,Percentage,0,Units,,,3.956667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1958-Q1,PC,Percentage,0,Units,,,3.666667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1958-Q2,PC,Percentage,0,Units,,,3.166667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1958-Q3,PC,Percentage,0,Units,,,2.333333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1958-Q4,PC,Percentage,0,Units,,,2.166667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1959-Q1,PC,Percentage,0,Units,,,1.85,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1959-Q2,PC,Percentage,0,Units,,,1.85,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1959-Q3,PC,Percentage,0,Units,,,1.85,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1959-Q4,PC,Percentage,0,Units,,,2.433333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1960-Q1,PC,Percentage,0,Units,,,3.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1960-Q2,PC,Percentage,0,Units,,,3.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1960-Q3,PC,Percentage,0,Units,,,4.166667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1960-Q4,PC,Percentage,0,Units,,,4.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1961-Q1,PC,Percentage,0,Units,,,4.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1961-Q2,PC,Percentage,0,Units,,,4.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1961-Q3,PC,Percentage,0,Units,,,4.333333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1961-Q4,PC,Percentage,0,Units,,,4.166667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1962-Q1,PC,Percentage,0,Units,,,3.433333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1962-Q2,PC,Percentage,0,Units,,,3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1962-Q3,PC,Percentage,0,Units,,,2.933333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1962-Q4,PC,Percentage,0,Units,,,3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1963-Q1,PC,Percentage,0,Units,,,3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1963-Q2,PC,Percentage,0,Units,,,3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1963-Q3,PC,Percentage,0,Units,,,3.416667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1963-Q4,PC,Percentage,0,Units,,,3.916667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1964-Q1,PC,Percentage,0,Units,,,4.233333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1964-Q2,PC,Percentage,0,Units,,,4.3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1964-Q3,PC,Percentage,0,Units,,,4.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1964-Q4,PC,Percentage,0,Units,,,4.666667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1965-Q1,PC,Percentage,0,Units,,,4.616667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1965-Q2,PC,Percentage,0,Units,,,4.533333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1965-Q3,PC,Percentage,0,Units,,,4.666667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1965-Q4,PC,Percentage,0,Units,,,4.65,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1966-Q1,PC,Percentage,0,Units,,,4.75,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1966-Q2,PC,Percentage,0,Units,,,5.1,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1966-Q3,PC,Percentage,0,Units,,,5.4,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1966-Q4,PC,Percentage,0,Units,,,5.766667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1967-Q1,PC,Percentage,0,Units,,,5.65,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1967-Q2,PC,Percentage,0,Units,,,5.316667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1967-Q3,PC,Percentage,0,Units,,,5.25,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1967-Q4,PC,Percentage,0,Units,,,4.45,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1968-Q1,PC,Percentage,0,Units,,,4.133333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1968-Q2,PC,Percentage,0,Units,,,3.75,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1968-Q3,PC,Percentage,0,Units,,,3.766667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1968-Q4,PC,Percentage,0,Units,,,4.533333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1969-Q1,PC,Percentage,0,Units,,,5.7,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1969-Q2,PC,Percentage,0,Units,,,6.3,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1969-Q3,PC,Percentage,0,Units,,,7.916667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1969-Q4,PC,Percentage,0,Units,,,8.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1970-Q1,PC,Percentage,0,Units,,,8.283334,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1970-Q2,PC,Percentage,0,Units,,,8.016666,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1970-Q3,PC,Percentage,0,Units,,,7.816667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1970-Q4,PC,Percentage,0,Units,,,7.116667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1971-Q1,PC,Percentage,0,Units,,,5.816667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1971-Q2,PC,Percentage,0,Units,,,4.8,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1971-Q3,PC,Percentage,0,Units,,,4.733333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1971-Q4,PC,Percentage,0,Units,,,4.666667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1972-Q1,PC,Percentage,0,Units,,,4.083333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1972-Q2,PC,Percentage,0,Units,,,3.5,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1972-Q3,PC,Percentage,0,Units,,,3.6,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1972-Q4,PC,Percentage,0,Units,,,4.133333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1973-Q1,PC,Percentage,0,Units,,,5.2,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1973-Q2,PC,Percentage,0,Units,,,5.383333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1973-Q3,PC,Percentage,0,Units,,,6.916667,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1973-Q4,PC,Percentage,0,Units,,,7.65,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1974-Q1,PC,Percentage,0,Units,,,8.383333,,
"Short-term interest rates, Per cent per annum",BEL,Belgium,Q,1974-Q2,PC,Percentage,0,Units,,,10.21667,,
